3828,Westover ARB/Metropolitan Airport,Chicopee Falls,United States,CEF,KCEF,42.194000,-72.534798
8062,Wheeling Ohio County Airport,Wheeling,United States,HLG,KHLG,40.174999,-80.646301
7188,White Mountain Airport,White Mountain,United States,WMO,PAWM,64.689201,-163.412994
8220,Whiteman Airport,Los Angeles,United States,WHP,KWHP,34.259300,-118.413002
3457,Wichita Mid Continent Airport,Wichita,United States,ICT,KICT,37.649899,-97.433098
8875,Wickenburg Municipal Airport,Wickenburg,United States,E25,KE25,33.968899,-112.799004
3571,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,PABR,71.285402,-156.766008
4286,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,KAVP,41.338501,-75.723396
8625,Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,KWBW,41.297199,-75.851196
9797,Wilkes County Airport,North Wilkesboro,United States,UKF,KUKF,36.222801,-81.098297
3863,Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC,35.393101,-97.600700
3566,William P Hobby Airport,Houston,United States,HOU,KHOU,29.645399,-95.278900
5731,William R Fairchild International Airport,Port Angeles,United States,CLM,KCLM,48.120201,-123.500000
8532,William T. Piper Memorial Airport,Lock Haven,United States,LHV,KLHV,41.135601,-77.422302
11649,Williamsburg Jamestown Airport,Williamsburg,United States,JGG,KJGG,37.239201,-76.716103
6825,Williamson County Regional Airport,Marion,United States,MWA,KMWA,37.755001,-89.011101
8850,Williamson Sodus Airport,Williamson,United States,SDC,KSDC,43.234699,-77.121002
3584,Williamsport Regional Airport,Williamsport,United States,IPT,KIPT,41.241798,-76.921097
8626,Willoughby Lost Nation Municipal Airport,Willoughby,United States,LNN,KLNN,41.683998,-81.389702
3809,Willow Run Airport,Detroit,United States,YIP,KYIP,42.237900,-83.530403
3845,Wilmington International Airport,Wilmington,United States,ILM,KILM,34.270599,-77.902603
8282,Windham Airport,Willimantic,United States,IJD,KIJD,41.743999,-72.180298
8928,Windom Municipal Airport,Windom,United States,MWM,KMWM,43.913399,-95.109398
3686,Winkler County Airport,Wink,United States,INK,KINK,31.779600,-103.200996
11864,Winnemucca Municipal Airport,Winnemucca,United States,WMC,KWMC,40.896599,-117.806000
7587,Winslow Lindbergh Regional Airport,Winslow,United States,INW,KINW,35.021900,-110.723000
6909,Wittman Regional Airport,Oshkosh,United States,OSH,KOSH,43.984402,-88.556999
6426,Worcester Regional Airport,Worcester,United States,ORH,KORH,42.267300,-71.875702
5777,Worland Municipal Airport,Worland,United States,WRL,KWRL,43.965698,-107.950996
5969,Wrangell Airport,Wrangell,United States,WRG,PAWG,56.484299,-132.369995
7198,Yakataga Airport,Yakataga,United States,CYT,PACY,60.082001,-142.492996
6803,Yakutat Airport,Yakutat,United States,YAK,PAYA,59.503300,-139.660004
4339,Yampa Valley Airport,Hayden,United States,HDN,KHDN,40.481201,-107.218002
4285,Yeager Airport,Charleston,United States,CRW,KCRW,38.373100,-81.593201
7072,Yellowstone Airport,West Yellowstone,United States,WYS,KWYS,44.688400,-111.117996
4344,Yellowstone Regional Airport,Cody,United States,COD,KCOD,44.520199,-109.024002
7651,Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,United States,DWA,KDWA,38.579102,-121.857002
3881,Youngstown Warren Regional Airport,Youngstown,United States,YNG,KYNG,41.260700,-80.679100
7875,Yuba County Airport,Yuba City,United States,MYV,KMYV,39.097801,-121.570000
3596,Yuma MCAS/Yuma International Airport,Yuma,United States,YUM,KNYL,32.656601,-114.606003
11868,Zanesville Municipal Airport,Zanesville,United States,ZZV,KZZV,39.944401,-81.892097
